train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,test_loss,test_top1,test_top5,test_top1_macro,test_top5_macro,test_precision_macro,test_recall_macro,test_f1_macro,variant
1.1667423248291016,0.7165555357933044,0.9760888814926147,1.1325019598007202,0.7310000061988831,0.9769999980926514,1.1252752542495728,0.7396000027656555,0.9771000146865844,0.7396,0.9771,0.740202355860604,0.7396,0.7335981492420458,baseline
1.149204134941101,0.7247111201286316,0.9783999919891356,1.1118417978286743,0.7414000034332275,0.9787999987602234,1.1114579439163208,0.7421000003814697,0.9807000160217284,0.7421,0.9807,0.7431183027811352,0.7421,0.7372516509691203,no_standardization
0.5633900761604309,0.998533308506012,1.0,1.176901936531067,0.7261999845504761,0.9598000049591064,1.179551124572754,0.7246999740600586,0.965499997138977,0.7247,0.9655,0.7233305492360517,0.7247000000000001,0.7234362839795673,no_augmentation
1.1133166551589966,0.7430444359779358,0.9807778000831604,1.1014680862426758,0.7537999749183655,0.977999985218048,1.1017447710037231,0.7497000098228455,0.977999985218048,0.7497,0.978,0.7489984376407491,0.7496999999999999,0.7441090225915425,no_cutout
1.1452744007110596,0.7271111011505127,0.97926664352417,1.120358943939209,0.7376000285148621,0.9796000123023988,1.1260749101638794,0.7384999990463257,0.9785000085830688,0.7385,0.9785,0.7394847165976383,0.7384999999999999,0.7325648386469986,no_color
1.161515235900879,0.7180666923522949,0.977733314037323,1.1206721067428589,0.7383999824523926,0.9787999987602234,1.1207832098007202,0.7396000027656555,0.9782000184059143,0.7396,0.9782,0.7396916828994929,0.7396,0.7338121059426399,no_mixup
