train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,test_loss,test_top1,test_top5,test_top1_macro,test_top5_macro,test_precision_macro,test_recall_macro,test_f1_macro,tag,strides,kernels
1.160798192024231,0.7196444272994995,0.9783999919891356,1.1212488412857056,0.7365999817848206,0.9775999784469604,1.119431972503662,0.7386000156402588,0.9789999723434448,0.7386,0.979,0.7391301237556797,0.7386,0.733339818182755,stride1-1-1-1_kernel3-3-3-3,"[1, 1, 1, 1]","[3, 3, 3, 3]"
1.188076376914978,0.7071999907493591,0.975777804851532,1.1506140232086182,0.7251999974250793,0.973800003528595,1.1427634954452517,0.7279000282287598,0.9778000116348268,0.7279,0.9778,0.7266452473555491,0.7279000000000001,0.7220459684793645,stride1-1-1-1_kernel5-3-3-3,"[1, 1, 1, 1]","[5, 3, 3, 3]"
1.179348111152649,0.7077111005783081,0.9764000177383424,1.1334770917892456,0.73580002784729,0.9760000109672546,1.1282967329025269,0.7307999730110168,0.977500021457672,0.7308,0.9775,0.7293228334428707,0.7308000000000001,0.7244774380751069,stride1-1-1-1_kernel5-5-3-3,"[1, 1, 1, 1]","[5, 5, 3, 3]"
1.3352611064910889,0.6308666467666626,0.9642221927642822,1.2794445753097534,0.6633999943733215,0.9646000266075134,1.27834153175354,0.6489999890327454,0.968500018119812,0.649,0.9685,0.6500988202829451,0.649,0.6379770880392653,stride1-1-2-1_kernel3-3-3-3,"[1, 1, 2, 1]","[3, 3, 3, 3]"
1.3472061157226562,0.6278889179229736,0.9615777730941772,1.2889738082885742,0.6571999788284302,0.9617999792099,1.286330223083496,0.6503999829292297,0.963800013065338,0.6504,0.9638,0.6499541100743039,0.6504,0.640005719354187,stride1-1-2-1_kernel5-3-3-3,"[1, 1, 2, 1]","[5, 3, 3, 3]"
1.327111005783081,0.6368222236633301,0.9636222124099731,1.2636370658874512,0.6710000038146973,0.9679999947547911,1.2569400072097778,0.6718000173568726,0.9689000248908995,0.6718,0.9689,0.6695839577261583,0.6718,0.6618198376892291,stride1-1-2-1_kernel5-5-3-3,"[1, 1, 2, 1]","[5, 5, 3, 3]"
1.4211264848709106,0.5894888639450073,0.955377757549286,1.3635910749435425,0.6122000217437744,0.9585999846458436,1.3595726490020752,0.6136000156402588,0.9577999711036682,0.6136,0.9578,0.611568717331035,0.6136,0.6006405921382049,stride2-1-1-1_kernel3-3-3-3,"[2, 1, 1, 1]","[3, 3, 3, 3]"
1.4367905855178833,0.5826444625854492,0.9530222415924072,1.3604241609573364,0.6154000163078308,0.9588000178337096,1.3578298091888428,0.6194000244140625,0.9598000049591064,0.6194,0.9598,0.6181250634522024,0.6194,0.6078774740920745,stride2-1-1-1_kernel5-3-3-3,"[2, 1, 1, 1]","[5, 3, 3, 3]"
1.4394888877868652,0.5803999900817871,0.9536666870117188,1.3767991065979004,0.6129999756813049,0.9567999839782715,1.3666199445724487,0.613099992275238,0.9617000222206116,0.6131,0.9617,0.6121529950480251,0.6131,0.6000128107419486,stride2-1-1-1_kernel5-5-3-3,"[2, 1, 1, 1]","[5, 5, 3, 3]"
